number_of_patches,max_patch,second_max,total_patch_area,data_set_name,region,subregion,threshold,year,regsub,mean_max_patch,prop_max_patch,prop_second_max,delta_max_patch,delta_prop_max_patch,delta_year_patch,delta_year_prop_patch
949016,30536198.852276273,4004275.8875261378,40790097.55344427,africa_AF_1_10_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,AF,1,10,2011,AF1,33626044.74713589,0.7486179412115143,0.09816784287607132,-3089845.8948596194,-0.07574990206412774,-1466738.4217711203,-0.012373660459230384
841327,34282571.72729625,3011575.806203023,43677898.967309415,africa_AF_1_10_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,AF,1,10,2012,AF1,33626044.74713589,0.7848951652403182,0.06894964907668813,656526.9801603556,0.015031102586956646,3746372.875019975,0.036277224028803956
844931,33701110.45865061,2705572.5402087844,43587132.53630809,africa_AF_1_10_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,AF,1,10,2013,AF1,33626044.74713589,0.7731894368269714,0.062072735295331534,75065.71151471883,0.0017221988955614155,-581461.2686456367,-0.011705728413346828
769083,35663018.70220983,3384720.7330825245,44982254.31291938,africa_AF_1_10_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,AF,1,10,2014,AF1,33626044.74713589,0.7928241758209755,0.07524568932309818,2036973.9550739378,0.04528394555114365,1961908.243559219,0.01963473899400414
763391,35357321.051996805,2529735.086089555,43799776.735516295,africa_AF_1_10_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,AF,1,10,2015,AF1,33626044.74713589,0.8072488877169621,0.05775680322220107,1731276.3048609123,0.03952705775911085,-305697.6502130255,0.014424711895986597
1160558,19462166.939753707,1939632.669517738,31036318.83409212,africa_AF_1_15_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,AF,1,15,2000,AF1,23222164.772376705,0.6270771686484712,0.062495577516336484,-3759997.8326229975,-0.12114831828872677,NA,NA
892724,25733284.827296976,2747443.6506057256,35379919.43091902,africa_AF_1_15_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,AF,1,15,2001,AF1,23222164.772376705,0.7273415327455011,0.0776554524373703,2511120.054920271,0.07097585566364426,6271117.8875432685,0.10026436409702988
895728,24593225.205694493,2683611.3221217208,35961384.77835664,africa_AF_1_15_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,AF,1,15,2002,AF1,23222164.772376705,0.6838787037059798,0.07462480487505732,1371060.433317788,0.038125907602505914,-1140059.621602483,-0.043462829039521256
1058554,24023899.12696956,1594045.6043884784,32994685.255898375,africa_AF_1_15_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,AF,1,15,2003,AF1,23222164.772376705,0.7281142081109827,0.04831219307065567,801734.354592856,0.024298893848351894,-569326.0787249319,0.0442355044050029
1070895,18368701.343201295,4510696.682047321,32300544.409187175,africa_AF_1_15_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,AF,1,15,2004,AF1,23222164.772376705,0.568680859074831,0.13964769834542953,-4853463.42917541,-0.1502594930813287,-5655197.783768266,-0.1594333490361517
1008470,22827035.465885356,2168568.3168178876,31678729.329474114,africa_AF_1_15_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,AF,1,15,2005,AF1,23222164.772376705,0.7205792640378073,0.06845502842818371,-395129.3064913489,-0.012473016274794765,4458334.1226840615,0.15189840496297624
869260,29864351.93414824,2065039.4405741554,38175054.5848331,africa_AF_1_15_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,AF,1,15,2006,AF1,23222164.772376705,0.7823001763568744,0.05409394860157169,6642187.161771536,0.1739928661270459,7037316.468262885,0.06172091231906718
922088,25569836.32037526,1644754.5172633205,34898045.20672333,africa_AF_1_15_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,AF,1,15,2007,AF1,23222164.772376705,0.7327011060049021,0.04713027642437829,2347671.547998555,0.06727229373713635,-4294515.613772981,-0.04959907035197231
1198155,17887737.556858692,4658347.271105031,32732630.355341204,africa_AF_1_15_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,AF,1,15,2008,AF1,23222164.772376705,0.5464802969596921,0.14231509110433885,-5334427.215518013,-0.16296970813552594,-7682098.763516568,-0.18622080904521
1000904,22927536.735624235,2038573.52158708,33256537.67507363,africa_AF_1_15_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,AF,1,15,2009,AF1,23222164.772376705,0.6894144231018021,0.06129842924433554,-294628.03675246984,-0.00885925166447194,5039799.178765543,0.14293412614210999
920447,21869964.82425235,2071638.29424193,33826237.25182145,africa_AF_1_15_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,AF,1,15,2010,AF1,23222164.772376705,0.6465385038672816,0.061243533497961786,-1352199.9481243566,-0.03997488511825371,-1057571.9113718867,-0.0428759192345205
1209205,16643803.238261595,3733442.035197845,30728112.454096824,africa_AF_1_15_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,AF,1,15,2011,AF1,23222164.772376705,0.541647433213639,0.12149923106325017,-6578361.53411511,-0.21408283844125447,-5226161.585990753,-0.10489107065364267
930533,25034414.9478222,1618615.7732271515,33528590.494425457,africa_AF_1_15_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,AF,1,15,2012,AF1,23222164.772376705,0.7466587344906276,0.04827568798325317,1812250.1754454933,0.05405089056000736,8390611.709560603,0.20501130127698863
927257,22652608.389278986,2093397.0309465271,34353543.928079456,africa_AF_1_15_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,AF,1,15,2013,AF1,23222164.772376705,0.6593965512467402,0.06093685808163313,-569556.3830977194,-0.01657926135044783,-2381806.5585432127,-0.08726218324388735
926480,27953916.497195665,2234646.2949284418,36205661.230901115,africa_AF_1_15_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,AF,1,15,2014,AF1,23222164.772376705,0.7720868932325236,0.06172090824904468,4731751.72481896,0.13069093517288022,5301308.107916679,0.11269034198578332
784116,26142153.005408674,1852982.2916624635,34969712.253625646,africa_AF_1_15_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,AF,1,15,2015,AF1,23222164.772376705,0.7475655737687195,0.05298820528528504,2919988.2330319695,0.0835004935658064,-1811763.4917869903,-0.024521319463804092
1138212,11335036.240641942,3521777.030090016,25496767.053431235,africa_AF_1_20_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,AF,1,20,2000,AF1,14804296.610639958,0.4445675883882904,0.1381264151141104,-3469260.3699980155,-0.13606667710960393,NA,NA
998879,13995794.552578246,3577107.4712544973,28809310.60303376,africa_AF_1_20_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,AF,1,20,2001,AF1,14804296.610639958,0.4858080342646041,0.12416497987556185,-808502.0580617115,-0.02806391548906319,2660758.311936304,0.0412404458763137
1004286,18657282.761489782,1511202.459192024,29154902.03826622,africa_AF_1_20_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,AF,1,20,2002,AF1,14804296.610639958,0.6399363900109092,0.05183356326179898,3852986.150849825,0.13215568845996212,4661488.208911536,0.15412835574630507
975778,13510161.16682257,3827166.4424617905,26889924.323691063,africa_AF_1_20_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,AF,1,20,2003,AF1,14804296.610639958,0.5024246630147484,0.14232715556919248,-1294135.4438173883,-0.048127150833117256,-5147121.594667213,-0.13751172699616077
1033498,12327565.887999706,3979464.197731923,25377181.257931612,africa_AF_1_20_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,AF,1,20,2004,AF1,14804296.610639958,0.48577364691150393,0.15681269551905594,-2476730.7226402517,-0.09759676212527157,-1182595.2788228635,-0.016651016103244487
1037030,11599926.171896238,4158124.4462544485,24596148.22111897,africa_AF_1_20_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,AF,1,20,2005,AF1,14804296.610639958,0.4716155581602896,0.16905591919811905,-3204370.43874372,-0.13027935959470083,-727639.7161034681,-0.014158088751214326
911764,20076173.230334133,1369344.5857032388,30651200.993756384,africa_AF_1_20_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,AF,1,20,2006,AF1,14804296.610639958,0.654988143349542,0.04467507116547156,5271876.619694175,0.17199576032169345,8476247.058437895,0.18337258518925242
1014591,18044114.656462748,2139100.1379162157,28844815.64054356,africa_AF_1_20_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,AF,1,20,2007,AF1,14804296.610639958,0.6255583284470845,0.07415891176331699,3239818.04582279,0.1123189028557694,-2032058.5738713853,-0.02942981490245755
1065066,9708788.230355825,4225833.346346821,26516028.613327466,africa_AF_1_20_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,AF,1,20,2008,AF1,14804296.610639958,0.36614790140466213,0.15936901441654183,-5095508.380284132,-0.19216710219278585,-8335326.426106922,-0.25941042704242234
1015965,16519068.006208546,1239721.5404628264,26774185.09176747,africa_AF_1_20_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,AF,1,20,2009,AF1,14804296.610639958,0.616977433658208,0.04630286734082585,1714771.3955685887,0.06404569885848166,6810279.775852721,0.2508295322535459
979501,17152486.580149483,1085942.6120289126,27497758.86517243,africa_AF_1_20_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,AF,1,20,2010,AF1,14804296.610639958,0.6237776199963023,0.03949204069151702,2348189.969509525,0.08539568555471076,633418.5739409365,0.006800186338094316
1068829,9945238.70463654,3085808.1028716625,24425721.53562737,africa_AF_1_20_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,AF,1,20,2011,AF1,14804296.610639958,0.4071625352041458,0.12633436839811268,-4859057.906003417,-0.19893201103254998,-7207247.875512943,-0.21661508479215652
902329,13308745.507045707,3914855.1564936913,26081744.2146496,africa_AF_1_20_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,AF,1,20,2012,AF1,14804296.610639958,0.5102705324274459,0.1500994382996362,-1495551.103594251,-0.057340915978856564,3363506.8024091665,0.10310799722330011
941467,16371825.293319909,1534422.2665872092,28005723.179659598,africa_AF_1_20_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,AF,1,20,2013,AF1,14804296.610639958,0.5845885567136747,0.054789596281579034,1567528.6826799512,0.055971726658300996,3063079.786274202,0.0743180242862288
1034485,20272801.29792392,1261116.1020170944,29553385.106536515,africa_AF_1_20_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,AF,1,20,2014,AF1,14804296.610639958,0.68597222365028,0.04267247550393694,5468504.687283961,0.18503818319189622,3900976.00460401,0.10138366693660528
942185,14043737.482374035,3639398.610514998,27515310.06789295,africa_AF_1_20_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,AF,1,20,2015,AF1,14804296.610639958,0.5103972096887756,0.13226813005322943,-760559.1282659229,-0.02764130683569522,-6229063.815549884,-0.17557501396150443
1081330,8340937.928109612,3366777.3865633644,21354014.2944793,africa_AF_1_25_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,AF,1,25,2000,AF1,8427300.698645433,0.3906028071858139,0.15766484653116417,-86362.7705358211,-0.0040443342101793315,NA,NA
1061820,8765777.662822764,3286017.3232110753,23437909.55881991,africa_AF_1_25_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,AF,1,25,2001,AF1,8427300.698645433,0.37399997814754427,0.1402009558473834,338476.96417733096,0.014441431447966264,424839.73471315205,-0.01660282903826965
882857,11736975.476730466,3334474.759655014,24350487.32031236,africa_AF_1_25_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,AF,1,25,2002,AF1,8427300.698645433,0.4820016668389168,0.13693667464607606,3309674.7780850325,0.13591821529272693,2971197.8139077015,0.10800168869137255
857267,9232109.183110137,3569118.0512055084,22410787.642587636,africa_AF_1_25_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,AF,1,25,2003,AF1,8427300.698645433,0.41194934021712776,0.15925892958902735,804808.4844647031,0.035911655462537634,-2504866.2936203294,-0.07005232662178906
846087,7342825.912753443,3563048.271186708,21089215.26135224,africa_AF_1_25_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,AF,1,25,2004,AF1,8427300.698645433,0.3481791912006223,0.16895120216807183,-1084474.7858919902,-0.05142319296628269,-1889283.2703566933,-0.06377014901650546
871444,6942658.315927898,3984312.6799770086,20487375.916810524,africa_AF_1_25_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,AF,1,25,2005,AF1,8427300.698645433,0.33887494153076153,0.19447647644849222,-1484642.3827175358,-0.07246620498134859,-400167.59682554565,-0.009304249669860765
905835,12531986.138411231,1434504.5511044108,24381897.863801673,africa_AF_1_25_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,AF,1,25,2006,AF1,8427300.698645433,0.5139873117513428,0.05883481913990513,4104685.439765798,0.16834971021102405,5589327.822483334,0.1751123702205813
982854,7738982.921529674,3850151.1383804986,24257547.492014386,africa_AF_1_25_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,AF,1,25,2007,AF1,8427300.698645433,0.31903402122895386,0.1587197196933438,-688317.7771157594,-0.02837540676122986,-4793003.216881557,-0.19495329052238897
836197,8048967.932917481,4025964.41126767,22259726.33477415,africa_AF_1_25_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,AF,1,25,2008,AF1,8427300.698645433,0.3615933013670245,0.18086315845574016,-378332.7657279521,-0.016996290072844273,309985.0113878073,0.04255928013807064
949528,8277161.245595565,3411792.0568375676,22053506.47646567,africa_AF_1_25_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,AF,1,25,2009,AF1,8427300.698645433,0.37532177726152127,0.15470519667602298,-150139.45304986835,-0.006807962861148144,228193.31267808378,0.013728475894496772
914517,8647063.556955786,3340093.253828033,22157010.006099246,africa_AF_1_25_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,AF,1,25,2010,AF1,8427300.698645433,0.39026310655523805,0.15074656972707925,219762.858310353,0.0099184347639802491,369902.31136022136,0.014941329293716776
865448,7101680.783789389,2945241.1574440296,20557495.365001347,africa_AF_1_25_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,AF,1,25,2011,AF1,8427300.698645433,0.3454545730254588,0.1432684821351454,-1325619.9148560446,-0.06448353222605518,-1545382.7731663976,-0.04480853352977926
719575,7940595.818547221,3710733.529714252,21958865.80451805,africa_AF_1_25_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,AF,1,25,2012,AF1,8427300.698645433,0.36161229315010607,0.16898566450325345,-486704.8800982125,-0.022164390658012612,838915.0347578321,0.01615772012464728
897766,10368915.118277334,3182310.4381582835,23439170.187530972,africa_AF_1_25_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,AF,1,25,2013,AF1,8427300.698645433,0.4423755207764704,0.13576890362147676,1941614.4196319003,0.08283631221146168,2428319.299730113,0.08076322762636434
1144628,7836211.859057647,3089269.8061549054,23081842.115629274,africa_AF_1_25_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,AF,1,25,2014,AF1,8427300.698645433,0.33949681398052534,0.13383982919036977,-591088.8395877862,-0.02560839107323872,-2532703.2592196865,-0.10287870679594507
852936,3983961.3237912804,3365674.3728771294,21904103.767923508,africa_AF_1_25_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,AF,1,25,2015,AF1,8427300.698645433,0.1818819599286877,0.1536549684267768,-4443339.374854153,-0.20285419672641453,-3852250.535266367,-0.15761485405183764
1027197,7658624.907533074,3296990.9400905618,19829420.095429525,africa_AF_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,AF,1,27.5,2000,AF1,7104243.302222643,0.38622535962603904,0.1662676429378025,554381.6053104308,0.027957529904679864,NA,NA
1062798,7808396.161304531,2971728.635602453,21630341.656070292,africa_AF_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,AF,1,27.5,2001,AF1,7104243.302222643,0.3609927335157556,0.13738704098409252,704152.8590818876,0.032553940676395915,149771.2537714569,-0.02523262611028343
812177,10953926.074940022,3284281.5187888383,23004351.762419805,africa_AF_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,AF,1,27.5,2002,AF1,7104243.302222643,0.476167561167035,0.14276783596024128,3849682.772717379,0.16734584884092535,3145529.9136354914,0.1151748276512794
806676,8875658.627664188,3488088.78958424,21104941.218253274,africa_AF_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,AF,1,27.5,2003,AF1,7104243.302222643,0.4205488437934049,0.16527356098805224,1771415.3254415449,0.08393367729020162,-2078267.4472758342,-0.05561871737363011
801826,7129855.412574104,3449391.5384257426,19905230.290179327,africa_AF_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,AF,1,27.5,2004,AF1,7104243.302222643,0.358190048978824,0.17329071244795263,25612.110351460986,0.0012867025388848313,-1745803.215090084,-0.0623587948145809
819608,6685927.656024718,3905246.468069913,19215083.13385066,africa_AF_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,AF,1,27.5,2005,AF1,7104243.302222643,0.3479520546151742,0.2032385933938611,-418315.6461979253,-0.021770171030953838,-443927.7565493863,-0.010237994363649805
880619,8111167.882721147,3722615.8364247056,22577692.026010625,africa_AF_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,AF,1,27.5,2006,AF1,7104243.302222643,0.35925584747000167,0.16488026464955172,1006924.5804985035,0.04459820690876978,1425240.2266964288,0.011303792854827466
934860,7602007.034394589,3782553.238873034,22785720.523770798,africa_AF_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,AF,1,27.5,2007,AF1,7104243.302222643,0.33363031142525995,0.16600542585111375,497763.7321719462,0.021845424271427494,-509160.8483265573,-0.025625536044741715
782648,7661876.554595454,3963136.332169887,20876932.323869813,africa_AF_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,AF,1,27.5,2008,AF1,7104243.302222643,0.36700203055384645,0.18983327007477063,557633.2523728106,0.02671049767859026,59869.52020086441,0.0333717191285865
900962,7277480.072363677,3254161.32070634,20519268.045492843,africa_AF_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,AF,1,27.5,2009,AF1,7104243.302222643,0.3546656759992085,0.15859051665447357,173236.7701410344,0.008442638877612726,-384396.48223177623,-0.01233635455463794
848716,7147441.576108763,3119458.760508148,20575676.445074998,africa_AF_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,AF,1,27.5,2010,AF1,7104243.302222643,0.34737334615404963,0.15160905007596107,43198.27388611995,0.002099482561432866,-130038.49625491444,-0.007292329845158874
815543,3618068.4351224094,3308903.837507066,19391569.1110353,africa_AF_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,AF,1,27.5,2011,AF1,7104243.302222643,0.18657945700038525,0.17063620888853415,-3486174.8671002337,-0.17977786362405976,-3529373.1409863536,-0.16079388915366438
683543,7588998.989465217,3651104.0737705603,20653704.612142082,africa_AF_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,AF,1,27.5,2012,AF1,7104243.302222643,0.367440085542994,0.1767772001360045,484755.68724257406,0.023470641047010597,3970930.5543428077,0.18086062854260876
877273,4964124.165830397,3375036.296227624,21759347.642960515,africa_AF_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,AF,1,27.5,2013,AF1,7104243.302222643,0.22813754563254876,0.15510742103150785,-2140119.136392246,-0.09835401187151893,-2624874.82363482,-0.13930253991044525
1176942,6869394.725142135,2992961.5033924207,20451404.443779483,africa_AF_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,AF,1,27.5,2014,AF1,7104243.302222643,0.3358886546899979,0.14634503520870726,-234848.57708050776,-0.011483249364419053,1905270.5593117382,0.10775110905744914
803222,3714944.5597778657,3297967.5121656437,20308394.32012335,africa_AF_1_27.5_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,AF,1,27.5,2015,AF1,7104243.302222643,0.1829265524993658,0.16239430159664206,-3389298.7424447774,-0.16689151732130597,-3154450.1653642696,-0.1529621021906321
908893,7189604.317966119,3091018.7208824465,17929608.375901766,africa_AF_1_30_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,AF,1,30,2000,AF1,6603097.566505238,0.40099059428588996,0.17239744762283377,586506.751460881,0.03271163202031638,NA,NA
1011367,7081967.254720472,2890792.3114788556,19038623.085884716,africa_AF_1_30_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,AF,1,30,2001,AF1,6603097.566505238,0.37197896206953435,0.15183830776197763,478869.6882152334,0.025152537872881606,-107637.06324564759,-0.02901163221635561
746550,8383484.947582432,3220886.4918217477,21245907.00828346,africa_AF_1_30_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,AF,1,30,2002,AF1,6603097.566505238,0.39459294179880566,0.1516003289747043,1780387.3810771937,0.08379907623539196,1301517.6928619603,0.022613979729271316
736916,8277132.111583779,3308582.7807031325,19523727.689356167,africa_AF_1_30_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,AF,1,30,2003,AF1,6603097.566505238,0.4239524461353893,0.16946470639963324,1674034.5450785402,0.08574359219275429,-106352.83599865343,0.02935950433658363
761582,7025985.959732681,3198249.947343908,18344849.327751648,africa_AF_1_30_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,AF,1,30,2004,AF1,6603097.566505238,0.38299502133843843,0.1743404859971061,422888.39322744217,0.023052159528380904,-1251146.151851098,-0.04095742479695086
732582,6529036.632452749,3622220.0318084923,17599848.071349766,africa_AF_1_30_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,AF,1,30,2005,AF1,6603097.566505238,0.37097119281848573,0.2058097329661038,-74060.9340524897,-0.004208043941757153,-496949.32727993187,-0.012023828519952706
824880,7383920.019065116,3645515.004952726,20199210.240869973,africa_AF_1_30_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,AF,1,30,2006,AF1,6603097.566505238,0.36555488709775874,0.18047809599885203,780822.4525598772,0.03865608819596342,854883.3866123669,-0.005416305720726988
834336,7370265.781761146,3637316.6940360107,20800038.05254139,africa_AF_1_30_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,AF,1,30,2007,AF1,6603097.566505238,0.35433905280094585,0.17487067498857753,767168.2152559077,0.036883019796311076,-13654.23730396945,-0.011215834296812888
720863,7370577.515687261,3847692.2277857196,19047084.476944983,africa_AF_1_30_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,AF,1,30,2008,AF1,6603097.566505238,0.3869661797640879,0.20200951134768433,767479.9491820224,0.04029382817674785,311.73392611462623,0.03262712696314207
826360,7009196.611426688,3112924.8756876,18509279.94225032,africa_AF_1_30_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,AF,1,30,2009,AF1,6603097.566505238,0.3786855368385835,0.16818184637112021,406099.0449214494,0.021940294068083382,-361380.904260573,-0.0082806429255044
760729,6845492.89053241,2976858.5523978113,18648292.296792526,africa_AF_1_30_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,AF,1,30,2010,AF1,6603097.566505238,0.36708416950917394,0.15963169737047858,242395.32402717136,0.012998258509110936,-163703.72089427803,-0.011601367329409584
740743,3460326.40706644,3288533.6278061126,17714638.699817874,africa_AF_1_30_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,AF,1,30,2011,AF1,6603097.566505238,0.195337114445468,0.18563932821502718,-3142771.159438798,-0.17741096573824616,-3385166.4834659696,-0.17174705506370594
648739,7179450.8235184215,3577694.812932112,18701050.78739651,africa_AF_1_30_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,AF,1,30,2012,AF1,6603097.566505238,0.3839062791250736,0.19130982818052575,576353.2570131831,0.030819297993758394,3719124.4164519813,0.18856916467960558
870344,4411893.342519415,3328238.333095,19288565.812398866,africa_AF_1_30_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,AF,1,30,2013,AF1,6603097.566505238,0.2287310205138948,0.1725498082887831,-2191204.223985824,-0.11360120007353257,-2767557.480999007,-0.15517525861117878
1084357,6590548.145551971,2711570.06787271,17258013.175581213,africa_AF_1_30_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,AF,1,30,2014,AF1,6603097.566505238,0.38188336504906023,0.15711948068908518,-12549.420953267254,-7.271648726647015e-4,2178654.8030325565,0.15315234453516544
744755,3540678.302916714,3187837.4515314293,18178698.64121373,africa_AF_1_30_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,AF,1,30,2015,AF1,6603097.566505238,0.19477072439550133,0.17536114737631123,-3062419.2635885244,-0.16846196331378632,-3049869.842635257,-0.1871126406535589
781446,7107063.875153559,2999718.554746053,16881120.44942554,africa_AF_1_32.5_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,AF,1,32.5,2000,AF1,6355081.108032564,0.42100664446093744,0.17769665015618868,751982.7671209956,0.04454578529747919,NA,NA
930735,6963957.317918374,2851212.0084262495,17402950.22277696,africa_AF_1_32.5_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,AF,1,32.5,2001,AF1,6355081.108032564,0.40015958379309474,0.16383498038709474,608876.2098858105,0.03498695348153752,-143106.55723518506,-0.0208470606678427
715272,8090447.482191204,3158598.557302543,20195213.928455103,africa_AF_1_32.5_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,AF,1,32.5,2002,AF1,6355081.108032564,0.4006121208150088,0.15640332251455233,1735366.3741586404,0.08592958610423558,1126490.16427283,4.5253702191405676e-4
695493,7418955.416279068,3277151.8434274048,18602856.64006779,africa_AF_1_32.5_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,AF,1,32.5,2003,AF1,6355081.108032564,0.39880732082296116,0.17616390357859912,1063874.3082465045,0.057188760244223855,-671492.0659121359,-0.0018047999920476343
